id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,fixtureName
546905,2,SavedShot,0.9319999694824219,0.595999984741211,0.09312745928764343,Abdoulaye Doucouré,h,1726,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,None,Everton v Brighton
546907,6,SavedShot,0.9519999694824218,0.63,0.07849050313234329,Vitalii Mykolenko,h,10291,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,None,Everton v Brighton
546908,6,Goal,0.935,0.6480000305175782,0.06640295684337616,Vitalii Mykolenko,h,10291,OpenPlay,2023,RightFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,Rebound,Everton v Brighton
546910,23,MissedShots,0.7959999847412109,0.5520000076293945,0.11505609005689621,James Garner,h,7438,DirectFreekick,2023,RightFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,Standard,Everton v Brighton
546912,29,MissedShots,0.8280000305175781,0.6480000305175782,0.10700888931751251,Dominic Calvert-Lewin,h,5555,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,BallRecovery,Everton v Brighton
546913,38,MissedShots,0.899000015258789,0.6719999694824219,0.006945275701582432,James Tarkowski,h,1665,SetPiece,2023,Head,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,Jordan Pickford,Aerial,Everton v Brighton
546917,74,MissedShots,0.8209999847412109,0.38799999237060545,0.05980628356337547,Dwight McNeil,h,6756,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,None,Everton v Brighton
546919,83,OwnGoal,0.06599999904632568,0.3,0,Ashley Young,h,631,OpenPlay,2023,RightFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,None,Everton v Brighton
546920,87,BlockedShot,0.9580000305175781,0.56,0.06460157781839371,James Tarkowski,h,1665,FromCorner,2023,Head,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,Dwight McNeil,Aerial,Everton v Brighton
546921,88,BlockedShot,0.759000015258789,0.7380000305175781,0.01374423410743475,Vitalii Mykolenko,h,10291,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,James Tarkowski,BallTouch,Everton v Brighton
546922,89,SavedShot,0.9340000152587891,0.40599998474121096,0.017636142671108246,James Tarkowski,h,1665,FromCorner,2023,Head,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,James Garner,Aerial,Everton v Brighton
546906,5,MissedShots,0.9319999694824219,0.385,0.02448437362909317,Simon Adingra,a,11710,OpenPlay,2023,Head,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,James Milner,Aerial,Everton v Brighton
546909,8,MissedShots,0.7469999694824219,0.37900001525878907,0.015845339745283127,Simon Adingra,a,11710,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,BallRecovery,Everton v Brighton
546911,27,SavedShot,0.9630000305175781,0.6680000305175782,0.06936582177877426,Kaoru Mitoma,a,10806,OpenPlay,2023,RightFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,James Milner,TakeOn,Everton v Brighton
546914,54,SavedShot,0.8080000305175781,0.5209999847412109,0.14519105851650238,Lewis Dunk,a,6048,DirectFreekick,2023,RightFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,,Standard,Everton v Brighton
546915,66,MissedShots,0.88,0.639000015258789,0.058191049844026566,Pascal Groß,a,239,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,Evan Ferguson,Pass,Everton v Brighton
546916,70,BlockedShot,0.8619999694824219,0.509000015258789,0.08570017665624619,João Pedro,a,8272,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,Pascal Groß,Pass,Everton v Brighton
546918,78,MissedShots,0.965999984741211,0.6969999694824218,0.04371107369661331,Kaoru Mitoma,a,10806,OpenPlay,2023,LeftFoot,21997,Everton,Brighton,1,1,2023-11-04 15:00:00,João Pedro,HeadPass,Everton v Brighton
546566,15,BlockedShot,0.8630000305175781,0.5740000152587891,0.23740150034427643,Willian,h,700,OpenPlay,2023,RightFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,Andreas Pereira,TakeOn,Fulham v Manchester United
546567,22,BlockedShot,0.9430000305175781,0.68,0.05372820794582367,Willian,h,700,SetPiece,2023,LeftFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,João Palhinha,Chipped,Fulham v Manchester United
546568,22,MissedShots,0.779000015258789,0.34400001525878904,0.01737545244395733,Harry Wilson,h,5596,FromCorner,2023,LeftFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,,None,Fulham v Manchester United
546570,30,BlockedShot,0.745,0.5120000076293946,0.04319944977760315,Harry Wilson,h,5596,OpenPlay,2023,LeftFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,Alex Iwobi,Pass,Fulham v Manchester United
546574,37,MissedShots,0.8080000305175781,0.3940000152587891,0.08821108937263489,Alex Iwobi,h,500,OpenPlay,2023,RightFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,,BallRecovery,Fulham v Manchester United
546576,43,BlockedShot,0.9359999847412109,0.710999984741211,0.03415371850132942,Alex Iwobi,h,500,FromCorner,2023,LeftFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,,None,Fulham v Manchester United
546577,45,MissedShots,0.794000015258789,0.7140000152587891,0.01610551029443741,Willian,h,700,OpenPlay,2023,RightFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,Andreas Pereira,TakeOn,Fulham v Manchester United
546578,47,MissedShots,0.914000015258789,0.4329999923706055,0.020367562770843506,Rodrigo Muniz,h,10717,FromCorner,2023,Head,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,Andreas Pereira,Aerial,Fulham v Manchester United
546580,57,BlockedShot,0.8380000305175781,0.59,0.07213897258043289,Willian,h,700,OpenPlay,2023,LeftFoot,21998,Fulham,Manchester United,0,1,2023-11-04 12:30:00,Harry Wilson,Pass,Fulham v Manchester United
